keyword,subj,positive,negative,anger,disgust,fear,happy,sad,surprise
εγκαρδιότατης,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.4375
μεθύσετε,0.625,0.75,0.5,0.0625,0.25,0.0,0.4375,0.0,0.375
διαχυτικότατε,0.75,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.375
αισθαντικότατων,1.0,1.0,0.25,0.0,0.0,0.0,0.375,0.0625,0.3125
κατάπνιγες,0.25,0.0,0.5,0.3125,0.1875,0.3125,0.0,0.1875,0.3125
δογματικές,0.25,0.0,0.5,0.125,0.25,0.0625,0.0,0.0,0.1875
ανδρείκελού,0.875,0.0,1.0,0.3125,0.625,0.0,0.0,0.125,0.0625
αδιάντροπων,1.0,0.0,1.0,0.625,0.875,0.0,0.0,0.125,0.125
βεβαίωνέ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εκτελούσαν,0.375,0.0,0.75,0.3125,0.1875,0.25,0.0,0.0625,0.125
εκλογικεύσεις,0.25,0.25,0.25,0.0,0.0625,0.0625,0.0625,0.0,0.0
νεκρώσω,0.375,0.0,0.75,0.0,0.1875,0.625,0.0,0.125,0.375
κόψ' τον,0.25,0.0,0.25,0.0625,0.125,0.1875,0.0,0.0625,0.125
διπλωματικότατοι,0.125,0.0,0.25,0.0,0.0625,0.0,0.0,0.0,0.125
ισόβιού,0.25,0.0,0.5,0.125,0.1875,0.1875,0.0,0.0,0.3125
κατείχα,0.25,0.25,0.5,0.0,0.0625,0.125,0.125,0.0625,0.125
συμπάθατε,0.75,0.75,0.5,0.0,0.0,0.0,0.3125,0.3125,0.3125
επιθυμούσε,0.75,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.125
αναισθήτου,0.5,0.0,1.0,0.583333333333,0.666666666667,0.0,0.0,0.583333333333,0.583333333333
ανδραγάθημα,0.625,0.75,0.0,0.0,0.0,0.0,0.5625,0.0,0.375
στατικότερο,0.375,0.0,0.75,0.0,0.125,0.0,0.0,0.0,0.0625
παράγανε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προέλευση,0.375,0.5,0.25,0.0,0.0625,0.0,0.1875,0.0,0.3125
ύπανδρές,0.375,0.0,0.75,0.0625,0.1875,0.0,0.0,0.0,0.0625
μικροπρεπών,0.625,0.0,0.75,0.3125,0.375,0.0,0.0,0.0,0.25
κοκκινίσαμε,0.5,0.5,0.75,0.25,0.1875,0.3125,0.25,0.0,0.5
εξαργυρωμένο,0.25,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.125
στοματικός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
καταλάβατε,0.25,0.0,0.5,0.125,0.0625,0.1875,0.1875,0.1875,0.125
μακάριά,0.625,0.5,0.75,0.0,0.0625,0.0,0.3125,0.25,0.25
νιαουρισμένες,0.5,0.0,1.0,0.1875,0.5,0.0,0.0,0.0,0.25
προαίρεση,0.375,0.75,0.25,0.0,0.0,0.0,0.25,0.0,0.25
αντισταθεί,0.375,0.25,0.5,0.1875,0.125,0.1875,0.125,0.0625,0.0
σκιρτήματος,0.75,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.5625
κλείσουνε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
βαρυστομαχιάζουμε,0.5,0.0,1.0,0.0,0.4375,0.0,0.0,0.1875,0.0625
φθονούσαμε,0.875,0.0,1.0,0.5,0.6875,0.0625,0.0,0.25,0.1875
σκιρτημένοι,0.75,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.5625
ωμότερε,0.375,0.0,0.75,0.125,0.375,0.0,0.0,0.0,0.0625
συγχωράγαμε,0.5,0.75,0.0,0.0,0.0,0.0,0.375,0.0,0.375
τέλειας,0.625,0.75,0.0,0.0,0.0,0.0,0.6875,0.0,0.4375
βαρυστομάχιασέ,0.5,0.0,1.0,0.0,0.4375,0.0,0.0,0.1875,0.0625
αρχικλέφτες,0.875,0.0,1.0,0.625,0.75,0.0625,0.0,0.0625,0.3125
ανταποκρινόμενο,0.25,0.5,0.0,0.0,0.0,0.0,0.375,0.0,0.375
απλουστέρα,0.5,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
εκπλήσσετε,0.75,1.0,0.75,0.0625,0.0625,0.1875,0.375,0.125,1.0
κατεβάζετέ,0.25,0.25,0.25,0.0625,0.0,0.0625,0.0625,0.0,0.0
συμπάθησα,0.75,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.3125
παραγοντίζετέ,0.5,0.0,0.5,0.0625,0.125,0.0,0.0,0.0,0.0625
κοχλάσεις,0.375,0.25,0.75,0.0,0.125,0.0,0.0,0.0625,0.1875
καλέ,0.5,0.75,0.0,0.0,0.0,0.0,0.5625,0.0,0.3125
στυφότερες,0.625,0.0,1.0,0.125,0.375,0.0,0.0,0.1875,0.1875
εξυπνούτσικές,0.5,0.25,0.75,0.25,0.25,0.0,0.0,0.0,0.25
ανάμεικτο,0.5,0.75,0.75,0.0625,0.25,0.125,0.25,0.1875,0.1875
καθησυχασμένο,0.5,0.75,0.0,0.0,0.0,0.0,0.4375,0.0,0.25
ονείρωξης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσκυνήματος,0.25,0.25,0.5,0.125,0.25,0.0,0.0625,0.0625,0.1875
ψευδαίσθησή,0.5,0.25,0.75,0.0,0.25,0.0,0.0,0.0,0.3125
κατακτημένες,0.375,0.25,0.5,0.0,0.125,0.125,0.125,0.0,0.25
απορφανίζουνε,0.375,0.0,0.75,0.375,0.25,0.1875,0.0,0.4375,0.0625
κοχλάσαμε,0.375,0.25,0.75,0.0,0.125,0.0,0.0,0.0625,0.1875
γευόντουσαν,0.25,0.5,0.0,0.0,0.0,0.0,0.375,0.0,0.25
εντιμότερου,0.5,0.75,0.0,0.0,0.0,0.0,0.4375,0.0,0.375
δικαιοσύνες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κανονίζετέ,0.25,0.0,0.5,0.3125,0.0625,0.0,0.0,0.0,0.125
προχειρότερου,0.375,0.0,0.75,0.0625,0.125,0.0,0.0,0.0,0.1875
α ,0.875,1.0,1.0,0.6875,0.75,0.75,0.75,0.6875,0.9375
περισπούδαστά,0.375,0.0,0.75,0.0,0.125,0.0,0.0,0.0,0.125
αλύτρωτος,0.5,0.0,0.75,0.125,0.125,0.25,0.0,0.5625,0.125
καβαλούνε,0.375,0.0,0.75,0.1875,0.3125,0.0,0.0,0.0,0.25
νύσταζε,0.5,0.0,0.75,0.0,0.1875,0.0,0.0,0.0625,0.25
κωλογλείψω,0.875,0.0,1.0,0.5,0.8125,0.0,0.0,0.0,0.375
οικονομίστικές,0.25,0.0,0.5,0.0625,0.1875,0.0,0.0,0.0,0.0625
πονοκεφάλιασα,0.75,0.0,1.0,0.0625,0.4375,0.0,0.0,0.1875,0.375
συνετότατης,0.5,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.1875
κατασταλαγμένη,0.25,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0625
κλειστότερου,0.25,0.0,0.5,0.0,0.1875,0.0,0.0,0.0,0.25
άνοστή,0.75,0.0,1.0,0.125,0.4375,0.0,0.0,0.25,0.125
νιάτα,0.5,0.5,0.25,0.0,0.0625,0.0,0.3125,0.0,0.3125
άκαρδα,1.0,0.0,1.0,0.5,0.5,0.1875,0.0,0.375,0.3125
αγορεύετέ,0.5,0.0,0.75,0.25,0.5,0.0625,0.0,0.0,0.125
ψειριάρα,0.875,0.0,1.0,0.1875,0.625,0.0625,0.0,0.0,0.1875
σιλικονάτα,0.625,0.0,1.0,0.125,0.375,0.0,0.0,0.0,0.25
αρχαιότερες,0.25,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.125
προαισθανόντουσαν,0.625,0.5,0.75,0.0,0.0,0.25,0.1875,0.0625,0.25
στηθοκοπιόσουνα,1.0,0.0,1.0,0.125,0.125,0.0,0.0,0.375,0.25
οκτάωρούς,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κανάγηδων,0.875,0.0,1.0,0.625,0.625,0.125,0.0,0.0625,0.25
γαμήθηκες,1.0,0.25,1.0,0.9375,0.625,0.1875,0.1875,0.1875,0.625
διευθυντήρια,0.25,0.0,0.5,0.0625,0.125,0.0,0.0,0.0,0.1875
στραβιάς,0.5,0.0,0.75,0.25,0.25,0.0,0.0,0.0,0.25
πανηγυριτζή,0.625,0.0,1.0,0.1875,0.375,0.0,0.0,0.0,0.1875
περιποιούμαι,0.5,0.75,0.25,0.0625,0.0625,0.0,0.375,0.0,0.3125
φρονήματα,0.25,0.5,0.25,0.0,0.0625,0.0,0.1875,0.0,0.125
επιπόλαιοι,0.5,0.0,0.75,0.1875,0.3125,0.0625,0.0,0.0,0.25
βαθύτερους,0.25,0.5,0.5,0.0625,0.125,0.0,0.0625,0.125,0.1875
διαβεβαιώνω,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανυπόκριτος,0.5,0.5,0.25,0.0625,0.0625,0.0,0.25,0.0,0.125
έθλιψαν,0.75,0.0,1.0,0.0625,0.25,0.0625,0.0,0.9375,0.25
θες,0.5,0.5,0.25,0.125,0.125,0.125,0.1875,0.125,0.0
ησυχότερο,0.375,0.75,0.25,0.0625,0.0625,0.0625,0.3125,0.0625,0.3125
κατοικοέδρευα,0.125,0.0,0.25,0.0625,0.125,0.0,0.0,0.0,0.125
αγκουσεύω,1.0,0.0,1.0,0.25,0.1875,0.5,0.0,0.625,0.0
οργανικές,0.125,0.0,0.25,0.0,0.0625,0.0,0.0,0.0,0.0
πυρετών,0.375,0.0,0.5,0.1875,0.125,0.125,0.0,0.0,0.1875
λυρισμέ,0.25,0.5,0.5,0.0,0.125,0.0,0.125,0.125,0.25
κράτα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
σπουδαιότατη,0.75,0.75,0.0,0.0,0.0,0.0,0.4375,0.0,0.4375
συντροφεύει,0.625,1.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.1875
συνέδεες,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.125
ανικανοποίητού,0.375,0.25,0.75,0.125,0.0625,0.0,0.0625,0.25,0.0
άθλος,0.875,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.6875
ειρωνευτήκαμε,0.5,0.0,0.75,0.25,0.375,0.0,0.0,0.0625,0.25
μετανόησαν,0.625,0.0,0.75,0.0,0.0,0.0625,0.0625,0.4375,0.0625
αχόρταγέ,0.625,0.0,1.0,0.3125,0.4375,0.0,0.0,0.0,0.1875
αρχιμαφιόζους,0.875,0.0,1.0,0.5625,0.5625,0.3125,0.0,0.0625,0.3125
ριγήστε,0.75,0.25,1.0,0.0625,0.1875,0.5625,0.0,0.625,0.4375
κρασοκατανύξεως,0.375,0.5,0.5,0.0625,0.25,0.0,0.125,0.0,0.25
νταντεύαμε,0.5,0.0,0.75,0.125,0.25,0.0,0.0,0.0,0.3125
εκφραστικότερου,0.5,0.75,0.25,0.0,0.0,0.0,0.375,0.0,0.25
προφήτισσες,0.375,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.25
φορτίων,0.25,0.0,0.5,0.125,0.125,0.0,0.0,0.0,0.1875
διακαέστερος,0.75,0.5,0.5,0.125,0.0,0.0625,0.0625,0.125,0.125
ηδονικές,0.75,0.5,0.5,0.0,0.125,0.0,0.3125,0.0,0.375
χόρταινα,0.5,0.75,0.0,0.0,0.0,0.0,0.375,0.0,0.1875
ζεματούμε,0.375,0.0,0.75,0.4375,0.25,0.25,0.0,0.25,0.375
φλογισμένα,0.5,0.5,1.0,0.25,0.125,0.0,0.25,0.0,0.125
μεγαλόσχημής,0.25,0.0,0.5,0.0625,0.25,0.0,0.0,0.0,0.125
ανοίγω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εκλεκτότερες,0.625,1.0,0.0,0.0,0.0,0.0,0.375,0.0,0.25
άκαρδοι,1.0,0.0,1.0,0.5,0.5,0.1875,0.0,0.375,0.3125
ψοφολογώ,0.875,0.0,1.0,0.25,0.4375,0.0,0.0,0.0,0.25
ανθρώπινε,0.375,0.75,0.0,0.0,0.0,0.0,0.4375,0.0,0.25
μπαφιάζανε,0.875,0.0,1.0,0.25,0.625,0.0625,0.0,0.125,0.25
συναίσθησή,0.5,0.75,0.25,0.125,0.125,0.125,0.4375,0.125,0.375
πανηγυρίσουμε,0.625,1.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.5
δοκιμάσω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
τραβήξατε,0.125,0.0,0.25,0.0,0.0625,0.0625,0.0,0.125,0.0
σκουριάζαμε,0.5,0.0,0.75,0.125,0.3125,0.0,0.0,0.0,0.25
νευρικότατο,0.875,0.0,1.0,0.375,0.0625,0.1875,0.0,0.0625,0.25
μανδαρίνος,0.625,0.0,1.0,0.1875,0.4375,0.0,0.0,0.0,0.125
κεντρίζεις,0.25,0.5,0.0,0.0,0.0,0.0,0.3125,0.0,0.25
λιμπίστηκαν,0.875,1.0,0.25,0.0,0.1875,0.0,0.375,0.0,0.375
συγκεχυμένους,0.625,0.0,0.75,0.0,0.0625,0.0625,0.0,0.0,0.1875
παθιασμένα,0.75,0.5,0.5,0.25,0.0625,0.125,0.25,0.0,0.4375
αποστρεφόμενος,0.75,0.0,1.0,0.375,0.8125,0.0625,0.0,0.1875,0.0
μυρμηγκιάζει,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νταλκαδιάζει,0.75,0.5,0.5,0.0,0.0625,0.0,0.3125,0.1875,0.3125
θλίβουμε,0.75,0.0,1.0,0.0625,0.25,0.0625,0.0,0.9375,0.25
θαυμασμένα,0.75,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.5
συμπάσχετε,0.75,0.75,0.5,0.0,0.0,0.0,0.3125,0.3125,0.3125
ξεπλύνανε,0.5,0.0,0.75,0.0625,0.25,0.0,0.0,0.0,0.1875
αηδίαζες,1.0,0.0,1.0,0.4375,1.0,0.0,0.0,0.125,0.3125
ψευδαισθητικό,0.5,0.25,0.75,0.0,0.25,0.0,0.0,0.0,0.3125
συμμεριζόσαστε,0.375,0.75,0.0,0.0,0.0,0.0,0.3125,0.0,0.1875
χωριάτη,0.625,0.0,1.0,0.1875,0.5625,0.0,0.0,0.0625,0.1875
τρυπώντας,0.5,0.0,0.75,0.0,0.25,0.0,0.0,0.0625,0.0625
ενέπνευσα,0.25,0.5,0.0,0.0,0.0,0.0625,0.375,0.0,0.375
ειδοποιούν,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προστάτεψα,0.375,0.75,0.0,0.0,0.0,0.0,0.375,0.0,0.25
παγώσεις,0.375,0.0,0.75,0.125,0.1875,0.5,0.0,0.0,0.5
νύσταξες,0.5,0.0,0.75,0.0,0.1875,0.0,0.0,0.0625,0.25
εβραϊκή,0.625,0.0,0.75,0.3125,0.3125,0.1875,0.0,0.0,0.125
δειγμένος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπαϊλντίζανε,0.625,0.0,0.75,0.3125,0.4375,0.0,0.0,0.125,0.3125
βουλησιαρχίες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
στεγνές,0.375,0.0,0.5,0.0625,0.1875,0.0,0.0,0.0,0.125
διακονέψεις,0.625,0.0,0.75,0.0625,0.25,0.0,0.0,0.1875,0.125
λαλείς,0.375,0.25,0.5,0.125,0.25,0.0,0.0625,0.125,0.375
περιόδους,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανέλαβες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ορφανεύοντάς,0.5,0.0,0.75,0.125,0.0625,0.0625,0.0,0.4375,0.3125
διαστρεμμένα,0.5,0.0,0.75,0.25,0.375,0.0,0.0,0.0,0.125
καθηγητιλίκια,0.25,0.0,0.5,0.3125,0.3125,0.0,0.0,0.0,0.1875
υποδεχόμουνα,0.25,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.1875
αναπτερωμένο,0.875,1.0,0.0,0.0,0.0,0.0,0.875,0.0625,0.1875
πετρωμένα,0.375,0.0,0.75,0.1875,0.0625,0.4375,0.0,0.125,0.4375
ακουστικέ,0.25,0.5,0.0,0.0,0.0,0.0,0.3125,0.0,0.25
μαλάματα,0.625,0.75,0.0,0.0,0.0,0.0,0.4375,0.0,0.5
σκυλολόγια,1.0,0.0,1.0,0.4375,0.625,0.125,0.0,0.0,0.3125
σιγήσανε,0.375,0.0,0.75,0.0,0.0,0.125,0.0,0.0625,0.1875
ριγήσουνε,0.75,0.25,1.0,0.0625,0.1875,0.5625,0.0,0.625,0.4375
χρωμάτισ' το,0.25,0.25,0.25,0.0,0.0,0.0,0.1875,0.0,0.125
κατασιγάζετέ,0.375,0.333333333333,0.666666666667,0.1875,0.1875,0.0,0.125,0.0,0.3125
εκδηλώσατε,0.5,0.75,0.75,0.125,0.25,0.25,0.375,0.125,0.3125
αρρωστημένων,0.625,0.0,1.0,0.4375,0.75,0.3125,0.0,0.1875,0.125
συγκινεί,0.75,1.0,0.5,0.0,0.0,0.0,0.6875,0.375,0.4375
απλούστατος,0.5,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
γαβγίσω,0.625,0.0,0.75,0.375,0.3125,0.25,0.0,0.0,0.1875
πενθήσατε,0.875,0.0,1.0,0.0,0.0625,0.1875,0.0,0.875,0.125
κοκκινίζατε,0.5,0.5,0.75,0.25,0.1875,0.3125,0.25,0.0,0.5
τρυγονάκια,0.5,1.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.3125
θερισμένοι,0.375,0.25,0.75,0.125,0.25,0.3125,0.0,0.0625,0.25
προσηλύτων,0.25,0.0,0.5,0.0625,0.1875,0.0,0.0,0.0,0.1875
ζήλευες,0.75,0.25,1.0,0.3125,0.25,0.0625,0.125,0.125,0.25
σχηματοποιώ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κατακάψατε,0.5,0.25,1.0,0.5625,0.25,0.3125,0.25,0.4375,0.3125
μουδιάσουμε,0.375,0.0,0.75,0.0,0.1875,0.5,0.0,0.0625,0.375
πιάνουνε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
καπελίνο,0.375,0.25,0.5,0.0,0.0625,0.0,0.125,0.0,0.25
λαλούσε,0.375,0.25,0.5,0.125,0.25,0.0,0.0625,0.125,0.375
σκάτωσ' την,0.75,0.0,0.75,0.5,0.6875,0.0,0.0,0.125,0.5
λάμποντάς,0.5,0.75,0.0,0.0,0.0,0.0,0.625,0.0,0.5
κρυφότερο,0.25,0.0,0.5,0.125,0.1875,0.125,0.0,0.0,0.25
αναπλάσουνε,0.25,0.5,0.0,0.0,0.0,0.0,0.3125,0.0,0.125
όχλε,0.5,0.0,0.75,0.1875,0.4375,0.0625,0.0,0.0,0.25
πατεντάτους,0.375,0.5,0.25,0.0,0.0625,0.0,0.1875,0.0,0.125
ξαναμμάτων,0.5,0.5,0.75,0.125,0.0625,0.0,0.25,0.0,0.4375
βλαμμένα,1.0,0.0,1.0,0.6875,0.625,0.0,0.0,0.125,0.1875
χρησιμοποιόσουν,0.375,0.0,0.75,0.0625,0.25,0.125,0.0,0.125,0.0625
επισκεπτόμουνα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
επηρεάζαμε,0.375,0.25,0.75,0.125,0.125,0.0,0.0,0.0625,0.1875
αλεύρωνέ,0.25,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.25
περισπούδαστού,0.375,0.0,0.75,0.0,0.125,0.0,0.0,0.0,0.125
ειδοποίησ' την,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αηδίαζέ,1.0,0.0,1.0,0.4375,1.0,0.0,0.0,0.125,0.3125
ευνουχίσω,0.625,0.0,1.0,0.25,0.3125,0.375,0.0,0.1875,0.3125
χυδαϊσμό,0.75,0.0,1.0,0.125,0.5,0.0,0.0,0.0,0.25
απαίσιους,0.75,0.0,1.0,0.5,0.75,0.0625,0.0,0.1875,0.125
ανωτερότερη,0.5,0.75,0.0,0.0,0.0,0.0,0.375,0.0,0.1875
αναύδου,0.75,0.75,1.0,0.25,0.3125,0.6875,0.125,0.3125,1.0
είδες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
συναισθηματικέ,0.625,1.0,0.25,0.125,0.125,0.125,0.5,0.125,0.375
σιροπιάζοντάς,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0625
άλαλον,0.625,0.75,1.0,0.125,0.0625,0.3125,0.1875,0.25,0.9375
σχηματοποίησε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ενσταλάζεις,0.25,0.5,0.5,0.125,0.125,0.0,0.125,0.0,0.0
φουστανέλα,0.25,0.0,0.5,0.0625,0.25,0.0,0.0,0.0,0.125
χαμογελάς,0.75,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.1875
σαδισμούς,0.5,0.0,0.75,0.0625,0.3125,0.0625,0.0,0.0,0.3125
ακατάσβεστε,0.875,1.0,1.0,0.0625,0.0625,0.1875,0.3125,0.0625,0.1875
ευφωνία,0.625,1.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.375
αχόρταγού,0.625,0.0,1.0,0.3125,0.4375,0.0,0.0,0.0,0.1875
αβάπτιστο,0.25,0.5,0.5,0.375,0.4375,0.0,0.0,0.1875,0.4375
μεθύσανε,0.625,0.75,0.5,0.0625,0.25,0.0,0.4375,0.0,0.375
καλαμοκάνα,0.75,0.0,1.0,0.125,0.4375,0.0,0.0,0.0,0.25
μυρμηγκιάσαμε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έθλιβες,0.75,0.0,1.0,0.0625,0.25,0.0625,0.0,0.9375,0.25
αεροβατείτε,0.625,0.0,0.75,0.1875,0.125,0.0,0.0,0.0625,0.3125
κατωτερότητα,0.5,0.0,0.75,0.1875,0.3125,0.0,0.0,0.0,0.1875
ευνουχίσουμε,0.625,0.0,1.0,0.25,0.3125,0.375,0.0,0.1875,0.3125
εμπνεύσω,0.25,0.5,0.0,0.0,0.0,0.0625,0.375,0.0,0.375
κατέκτησαν,0.375,0.25,0.5,0.0,0.125,0.125,0.125,0.0,0.25
ευηχότατες,0.75,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.375
ανατρίχιασέ,0.75,0.25,1.0,0.1875,0.625,0.6875,0.125,0.3125,0.5
κούρασαν,0.75,0.0,1.0,0.125,0.1875,0.0,0.0,0.25,0.0625
οικτίρανε,0.75,0.0,1.0,0.1875,0.1875,0.0,0.0,0.8125,0.125
ζωοφιλίας,0.5,0.75,0.0,0.0,0.0,0.0,0.375,0.0,0.25
συμμοριτοπόλεμος,0.625,0.0,0.75,0.25,0.3125,0.125,0.0,0.0,0.25
εξαργυρωμένες,0.25,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.125
ζέσταινε,0.125,0.25,0.0,0.0,0.0,0.0,0.0625,0.0,0.0
τρομάξουμε,0.875,0.0,1.0,0.0625,0.0625,0.6875,0.0,0.0625,0.625
ωρυθούμε,1.0,0.0,1.0,0.9375,0.3125,0.0625,0.0,0.0625,0.3125
θολά,0.375,0.0,0.75,0.0,0.25,0.125,0.0,0.1875,0.1875
ανάμεικτών,0.5,0.75,0.75,0.0625,0.25,0.125,0.25,0.1875,0.1875
τρύπαγε,0.5,0.0,0.75,0.0,0.25,0.0,0.0,0.0625,0.0625
ανορθώνω,0.25,0.25,0.0,0.0,0.0,0.0,0.1875,0.0,0.0
κόμητας,0.25,0.0,0.5,0.0625,0.25,0.1875,0.0,0.0,0.25
ξεχειλίζαν,0.5,0.25,1.0,0.75,0.5625,0.0,0.0625,0.0,0.4375
σεβόμουν,0.75,1.0,0.0,0.0,0.0,0.0,0.375,0.0,0.25
άδολούς,0.75,0.75,0.0,0.0,0.0,0.0,0.375,0.0,0.125
κοιλαρά,0.75,0.0,1.0,0.25,0.5,0.0625,0.0,0.125,0.375
απλούστατων,0.5,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
ενσταλάξτε,0.25,0.5,0.5,0.125,0.125,0.0,0.125,0.0,0.0
διακονέψουν,0.625,0.0,0.75,0.0625,0.25,0.0,0.0,0.1875,0.125
αποτυφλώσαμε,0.25,0.0,0.5,0.1875,0.1875,0.125,0.0,0.125,0.0625
άναψα,0.5,0.5,0.75,0.5625,0.125,0.4375,0.25,0.25,0.25
καμακώναν,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25
επισκεφτήκανε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απαλύνεις,0.375,0.75,0.0,0.0,0.0,0.0,0.25,0.0625,0.0625
συμπαθήσουμε,0.75,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.3125
κέντριζες,0.25,0.5,0.0,0.0,0.0,0.0,0.3125,0.0,0.25
πησμένες,0.75,0.0,1.0,0.0625,0.4375,0.0,0.0,0.25,0.25
αγαπημένη,1.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.3125
ανδραγαθημάτων,0.625,0.75,0.0,0.0,0.0,0.0,0.5625,0.0,0.375
κίναιδοι,0.75,0.0,1.0,0.25,0.4375,0.0625,0.0,0.0625,0.3125
διερμηνεύατε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
τέλειος,0.625,0.75,0.0,0.0,0.0,0.0,0.6875,0.0,0.4375
λαχταράτε,0.875,0.75,0.5,0.0,0.0,0.4375,0.5,0.0,0.3125
ορφανέψουνε,0.5,0.0,0.75,0.125,0.0625,0.0625,0.0,0.4375,0.3125
καλοπέρασέ,0.75,0.5,0.5,0.125,0.25,0.0,0.3125,0.0,0.25
φαγουρίσανε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ειλικρινές,0.5,0.75,0.0,0.0,0.0,0.0,0.3125,0.0,0.375
κυριεύουνε,0.375,0.0,0.5,0.125,0.0625,0.25,0.0,0.0,0.1875
ηθικές,0.5,0.75,0.0,0.0,0.0,0.0,0.375,0.0,0.375
ισόβιοι,0.25,0.0,0.5,0.125,0.1875,0.1875,0.0,0.0,0.3125
πανηγυριτζής,0.625,0.0,1.0,0.1875,0.375,0.0,0.0,0.0,0.1875
απαλύνατε,0.375,0.75,0.0,0.0,0.0,0.0,0.25,0.0625,0.0625
καθορίζουνε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
δροσερότερης,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25
κατοικοεδρεύσεις,0.125,0.0,0.25,0.0625,0.125,0.0,0.0,0.0,0.125
λησμονιόσουνα,0.375,0.0,0.75,0.0,0.0625,0.1875,0.0,0.375,0.1875
προμαντέματα,0.375,0.25,0.5,0.0,0.0,0.125,0.125,0.0625,0.1875
λαλούν,0.375,0.25,0.5,0.125,0.25,0.0,0.0625,0.125,0.375
καλησπερούδιά,0.625,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.4375
τελειότερης,0.625,0.75,0.0,0.0,0.0,0.0,0.6875,0.0,0.4375
κρύωσέ,0.5,0.0,1.0,0.0625,0.125,0.1875,0.0,0.1875,0.3125
έξαλλου,0.75,0.25,1.0,0.875,0.375,0.1875,0.25,0.125,0.5625
βαραίνω,0.5,0.0,1.0,0.1875,0.1875,0.0,0.0,0.3125,0.1875
μεγαλουσιάνας,0.75,0.0,1.0,0.25,0.375,0.0,0.0,0.0,0.25
